post_title;post_name;post_parent;ID;post_content;post_excerpt;post_status;post_password;menu_order;post_date;post_author;comment_status;sku;parent_sku;children;downloadable;virtual;stock;regular_price;sale_price;weight;length;width;height;tax_class;visibility;stock_status;backorders;sold_individually;low_stock_amount;manage_stock;tax_status;upsell_ids;crosssell_ids;purchase_note;sale_price_dates_from;sale_price_dates_to;download_limit;download_expiry;product_url;button_text;images;downloadable_files;product_page_url;meta:total_sales;tax:product_type;tax:product_visibility;tax:product_cat;tax:product_tag;tax:product_shipping_class;attribute:pa_color;attribute_data:pa_color;attribute:pa_size;attribute_data:pa_size;Column1;_1;_2;_3;_4;_5;_6;_7;_8;_9;_10;_11;_12;_13;_14;_15;_16;_17;_18;_19;_20;_21;_22;_23;_24;_25;_26;_27;_28;_29;_30;_31;_32;_33;_34;_35;_36;_37;_38;_39;_40;_41;_42;_43;_44;_45;_46;_47;_48;_49;_50;_51;_52;_53;_54;_55;_56;_57;_58;_59;_60;_61;_62;_63;_64;_65;_66;_67;_68;_69;_70;_71;_72;_73;_74
Indian Terrain Boys Blue Regular Fit Solid Casual Shirt;indian-terrain-boys-blue-regular-fit-solid-casual-shirt;;10138727;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6717;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Calvin Klein Jeans Men Blue & Black Reversible Leather Belt;calvin-klein-jeans-men-blue-&-black-reversible-leather-belt;;10143649;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6718;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Puma Men Black NRGY Neko Engineer Running Shoes;puma-men-black-nrgy-neko-engineer-running-shoes;;10137101;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6719;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Indian Terrain Men Brown Self Design Polo Collar T-shirt;indian-terrain-men-brown-self-design-polo-collar-t-shirt;;10147381;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6720;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cherry Crumble Girls Multicoloured Colourblocked Princess Coat;cherry-crumble-girls-multicoloured-colourblocked-princess-coat;;10137591;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6721;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Indian Terrain Men Beige Urban Comfort Fit Self Design Regular Trousers;indian-terrain-men-beige-urban-comfort-fit-self-design-regular-trousers;;10149277;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6722;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Libas Women Pink & Golden Printed Kurta with Trousers;libas-women-pink-&-golden-printed-kurta-with-trousers;;10138175;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6723;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Indian Terrain Boys Black Regular Fit Printed Chinos;indian-terrain-boys-black-regular-fit-printed-chinos;;10136117;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6724;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Indian Terrain Boys Blue Regular Fit Striped Casual Shirt;indian-terrain-boys-blue-regular-fit-striped-casual-shirt;;10138597;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6725;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Indian Terrain Boys Yellow & Grey Regular Fit Checked Casual Shirt;indian-terrain-boys-yellow-&-grey-regular-fit-checked-casual-shirt;;10138303;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6726;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Knotyy Men Pack of 2 Self Design Beanies;knotyy-men-pack-of-2-self-design-beanies;;10140019;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6727;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FAUSTO Women Brown Slip-On Sneakers;fausto-women-brown-slip-on-sneakers;;10137525;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6728;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Indian Terrain Boys Yellow Regular Fit Checked Casual Shirt;indian-terrain-boys-yellow-regular-fit-checked-casual-shirt;;10138307;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6729;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ROMEE Grey & Red Floral 144 TC Cotton 1 Queen Bedsheet with 2 Pillow Covers;romee-grey-&-red-floral-144-tc-cotton-1-queen-bedsheet-with-2-pillow-covers;;10140045;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6730;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Indian Terrain Men Beige Urban Comfort Fit Self-Design Smart Casual Trousers;indian-terrain-men-beige-urban-comfort-fit-self-design-smart-casual-trousers;;10149231;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6731;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Indian Terrain Men Navy Blue & Green Urban Comfort Fit Checked Chinos;indian-terrain-men-navy-blue-&-green-urban-comfort-fit-checked-chinos;;10148409;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6732;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Indian Terrain Men Olive Green & Off-White Brooklyn Slim Fit Striped Regular Trousers;indian-terrain-men-olive-green-&-off-white-brooklyn-slim-fit-striped-regular-trousers;;10148483;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6733;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chkokko Men Teal Blue Solid Polo Collar T-shirt;chkokko-men-teal-blue-solid-polo-collar-t-shirt;;10143817;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6734;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Indian Terrain Men Olive Green & Black Slim Fit Checked Smart Casual Shirt;indian-terrain-men-olive-green-&-black-slim-fit-checked-smart-casual-shirt;;10151895;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6735;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Roadster Women Pack of Two Pink & White Colourblocked Round Neck T-shirts;roadster-women-pack-of-two-pink-&-white-colourblocked-round-neck-t-shirts;;10144357;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6736;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Indian Terrain Men Navy Blue & Maroon Striped Polo Collar T-shirt;indian-terrain-men-navy-blue-&-maroon-striped-polo-collar-t-shirt;;10147127;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6737;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KLEIO Women Green Solid Sling Bag;kleio-women-green-solid-sling-bag;;10146505;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6738;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Indian Terrain Men Navy Blue Urban Comfort Fit Self Design Regular Trousers;indian-terrain-men-navy-blue-urban-comfort-fit-self-design-regular-trousers;;10148893;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6739;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KazarMax Women Pink & Purple Ombre Dyed Slip-On Sneakers;kazarmax-women-pink-&-purple-ombre-dyed-slip-on-sneakers;;10137983;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6740;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Libas Women Green Solid Straight Kurta;libas-women-green-solid-straight-kurta;;10138075;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6741;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Indian Terrain Men Khaki Slim Fit Solid Smart Casual Shirt;indian-terrain-men-khaki-slim-fit-solid-smart-casual-shirt;;10151409;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6742;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Indian Terrain Men Blue & Red Striped Polo Collar T-shirt;indian-terrain-men-blue-&-red-striped-polo-collar-t-shirt;;10148115;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6743;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chkokko Men Orange Solid Polo Collar T-shirt;chkokko-men-orange-solid-polo-collar-t-shirt;;10144051;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6744;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SG YUVRAJ Boys Yellow Solid Pathani Kurta with Pyjamas;sg-yuvraj-boys-yellow-solid-pathani-kurta-with-pyjamas;;10137485;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6745;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Indian Terrain Boys White & Navy Blue Regular Fit Printed Casual Shirt;indian-terrain-boys-white-&-navy-blue-regular-fit-printed-casual-shirt;;10138935;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6746;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Indian Terrain Boys Blue Regular Fit Printed Casual Shirt;indian-terrain-boys-blue-regular-fit-printed-casual-shirt;;10138499;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6747;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Annabelle by Pantaloons Orange Sheath Dress;annabelle-by-pantaloons-orange-sheath-dress;;1014042;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6748;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chkokko Men Charcoal Grey Solid Round Neck T-shirt;chkokko-men-charcoal-grey-solid-round-neck-t-shirt;;10143751;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6749;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mast & Harbour Men Orange & Navy Blue Colourblocked Hooded Sweatshirt;mast-&-harbour-men-orange-&-navy-blue-colourblocked-hooded-sweatshirt;;10136939;Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.;This is a simple product.;publish;;0;10/10/2024 19:19;1;open;wp-pennant;;;no;no;;6750;;;;;;;;instock;no;no;;no;taxable;;;;;;0;0;;;;;;;simple;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
